container_id,receptacle_model_id,assignment_date,last_updated_date,group_name,address,city,state,zip,neighborhood,dpw_division,council_district,ward,fire_zone,x,y
513,74,2018-03-16T15:12:30,2022-04-06T15:35:52,3rd Division,3602 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95820029,40.44060337
514,74,2018-03-16T15:12:30,2022-04-06T01:44:27,1st Division,355 Allegheny Ave,Pittsburgh,Pennsylvania,15212,North Shore,6,1,22,1-8,-80.01772573,40.44796184
515,74,2018-03-16T15:12:30,2022-04-06T01:41:17,1st Division,Tony Dorsett Drive,Pittsburgh,Pennsylvania,15212,North Shore,6,1,22,1-7,-80.01055756,40.44782805
516,74,2018-03-16T15:12:30,2022-04-06T01:32:35,3rd Division,935 Herron Avenue,Pittsburgh,Pennsylvania,15219,Polish Hill,6,7,6,2-6,-79.96584,40.45596
517,74,2018-03-16T15:12:30,2022-04-06T01:45:24,1st Division,100 Art Rooney Avenue,Pittsburgh,Pennsylvania,15212,North Shore,6,1,22,1-7,-80.01397,40.44672
518,74,2018-03-16T15:12:30,2022-04-06T01:55:19,1st Division,West General Robinson Street,Pittsburgh,Pennsylvania,15212,North Shore,6,1,22,1-7,-80.00479,40.44809
519,74,2018-03-16T15:12:30,2022-04-06T01:30:22,3rd Division,3533 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95847102,40.44054393
520,74,2018-03-16T15:12:30,2022-04-06T09:35:18,1st Division,2120 Penn Avenue,Pittsburgh,Pennsylvania,15222,Strip District,6,7,2,2-25,-79.98259509,40.45195969
521,74,2018-03-16T15:12:30,2022-04-06T01:58:22,4th Division,1811 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,3,4,29,4-12,-79.98777697,40.39702026
522,74,2018-03-16T15:12:30,2022-04-06T01:53:24,1st Division,1916 Smallman Street,Pittsburgh,Pennsylvania,15222,Strip District,6,7,2,2-3,-79.98504,40.45163
525,74,2018-03-16T15:12:30,2022-04-06T12:35:23,3rd Division,3530 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95837133,40.44049259
531,74,2018-03-16T15:12:31,2022-04-06T02:05:25,3rd Division,905 Watson Street,Pittsburgh,Pennsylvania,15219,Bluff,6,6,1,2-4,-79.99130536,40.43842484
532,74,2018-03-16T15:12:31,2022-04-06T01:50:25,3rd Division,3101 Brereton Street,Pittsburgh,Pennsylvania,15219,Polish Hill,6,7,6,2-6,-79.9672244,40.45675265
533,74,2018-03-16T15:12:31,2022-04-06T01:39:24,1st Division,2505 Penn Avenue,Pittsburgh,Pennsylvania,15222,Strip District,6,7,2,2-25,-79.9798379,40.45405792
534,74,2018-03-16T15:12:31,2022-04-06T01:57:20,1st Division,220 22nd Street,Pittsburgh,Pennsylvania,15222,Strip District,6,7,2,2-25,-79.9821239,40.45211724
535,74,2018-03-16T15:12:31,2022-04-06T01:46:22,1st Division,2205 Penn Avenue,Pittsburgh,Pennsylvania,15222,Strip District,6,7,2,2-25,-79.98204347,40.45252945
536,74,2018-03-16T15:12:31,2022-04-06T01:58:23,5th Division,201 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.00796597,40.43233759
537,74,2018-03-16T15:12:31,2022-04-06T02:00:25,1st Division,1728 Smallman Street,Pittsburgh,Pennsylvania,15222,Strip District,6,7,2,2-3,-79.98587019,40.4507812
538,74,2018-03-16T15:12:31,2022-04-06T01:54:33,1st Division,3000 Penn Avenue,Pittsburgh,Pennsylvania,15201,Strip District,6,7,6,3-2,-79.9727128,40.458982
540,74,2018-03-16T15:12:31,2022-04-06T01:48:29,1st Division,2315 Penn Avenue,Pittsburgh,Pennsylvania,15222,Strip District,6,7,2,2-25,-79.98116,40.45313
541,74,2018-03-16T15:12:31,2022-04-06T01:52:35,1st Division,2301 Smallman Street,Pittsburgh,Pennsylvania,15222,Strip District,6,7,2,2-25,-79.98191216,40.45384406
542,74,2018-03-16T15:12:31,2022-04-06T13:35:44,1st Division,3888 East Street,Pittsburgh,Pennsylvania,15214,Perry North,1,1,26,1-15,-80.01785,40.48924
544,74,2018-03-16T15:12:32,2022-04-06T01:32:21,1st Division,1100 Allegheny Ave,Pittsburgh,Pennsylvania,15233,Allegheny West,1,1,22,1-8,-80.01932703,40.45304435
546,74,2018-03-16T15:12:32,2022-04-06T01:49:34,1st Division,2400 Smallman Street,Pittsburgh,Pennsylvania,15222,Strip District,6,7,2,2-25,-79.98115663,40.45424122
547,74,2018-03-16T15:12:32,2022-04-06T01:59:23,1st Division,2020 Smallman Street,Pittsburgh,Pennsylvania,15222,Strip District,6,7,2,2-3,-79.98405421,40.45234925
548,74,2018-03-16T15:12:32,2022-04-06T01:50:22,1st Division,100 Mazeroski Way,Pittsburgh,Pennsylvania,15212,North Shore,6,1,22,1-7,-80.00697,40.44602
549,74,2018-03-16T15:12:32,2022-04-06T13:23:24,1st Division,100 Federal St,Pittsburgh,Pennsylvania,15212,North Shore,6,1,22,1-20,-80.00395944,40.44771252
551,74,2018-03-16T15:12:32,2022-04-06T01:57:59,1st Division,Tony Dorsett Drive,Pittsburgh,Pennsylvania,15212,North Shore,6,1,22,1-7,-80.01035128,40.44814702
552,74,2018-03-16T15:12:32,2022-04-06T13:24:26,1st Division,2301 Smallman Street,Pittsburgh,Pennsylvania,15222,Strip District,6,7,2,2-25,-79.98224816,40.45361333
554,74,2018-03-16T15:12:32,2022-04-06T01:51:25,3rd Division,1226 Herron Avenue,Pittsburgh,Pennsylvania,15219,Polish Hill,6,7,6,2-6,-79.96597,40.45897
555,74,2018-03-16T15:12:32,2022-04-06T01:36:22,1st Division,Tony Dorsett Drive,Pittsburgh,Pennsylvania,15212,North Shore,6,1,22,1-7,-80.00996182,40.44633774
556,74,2018-03-16T15:12:32,2022-04-06T01:52:18,5th Division,115 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.00725529,40.43198628
557,74,2018-03-16T15:12:32,2022-04-06T11:30:23,1st Division,2608 Penn Avenue,Pittsburgh,Pennsylvania,15222,Strip District,6,7,2,2-25,-79.97844297,40.45503184
559,74,2018-03-16T15:12:32,2022-04-06T01:34:21,3rd Division,547 Roberts Street,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98406087,40.44347397
560,74,2018-03-16T15:12:32,2022-04-06T01:33:23,1st Division,419 North Shore Drive,Pittsburgh,Pennsylvania,15212,North Shore,6,1,22,1-7,-80.01258834,40.44573453
561,74,2018-03-16T15:12:32,2022-04-06T12:35:21,3rd Division,2621 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.96765285,40.44707863
562,74,2019-06-10T13:25:08,2022-04-06T01:54:22,2nd Division,1801 Jancey Street,Pittsburgh,Pennsylvania,15206,Morningside,2,7,10,3-7,-79.92650457,40.48601299
563,74,2018-03-16T15:12:32,2022-04-06T01:40:21,1st Division,1668 Perrysville Ave,Pittsburgh,Pennsylvania,15212,Central Northside,1,6,25,1-10,-80.00881609,40.46117992
564,74,2018-03-16T15:12:32,2022-04-06T13:13:35,1st Division,684 West General Robinson Street,Pittsburgh,Pennsylvania,15212,North Shore,6,1,22,1-7,-80.0098751,40.44740872
565,74,2018-03-16T15:12:32,2022-04-06T07:35:18,1st Division,2026 Penn Avenue,Pittsburgh,Pennsylvania,15222,Strip District,6,7,2,2-3,-79.98323535,40.45153928
569,74,2018-03-16T15:12:33,2022-04-06T02:02:27,1st Division,792 West General Robinson Street,Pittsburgh,Pennsylvania,15212,North Shore,6,1,22,1-7,-80.01148,40.44698
570,74,2018-03-16T15:12:33,2022-04-06T06:30:26,1st Division,525 North Shore Drive,Pittsburgh,Pennsylvania,15212,North Shore,6,1,22,1-7,-80.01340625,40.44543694
571,74,2018-03-16T15:12:33,2022-04-06T01:45:20,1st Division,1736 Penn Avenue,Pittsburgh,Pennsylvania,15222,Strip District,6,7,2,2-3,-79.98501,40.45032
572,74,2018-03-16T15:12:33,2022-04-06T01:42:25,1st Division, 20th Street,Pittsburgh,Pennsylvania,15222,Strip District,6,7,2,2-3,-79.98405,40.45114
573,74,2018-03-16T15:12:33,2022-04-06T01:33:26,1st Division,West General Robinson Street,Pittsburgh,Pennsylvania,15212,North Shore,6,1,22,1-7,-80.00454426,40.44831617
574,74,2018-03-16T15:12:33,2022-04-06T01:56:17,1st Division,1711 Liberty Avenue,Pittsburgh,Pennsylvania,15222,Strip District,6,7,2,2-3,-79.98535222,40.44928109
575,74,2018-03-16T15:12:33,2022-04-06T01:38:48,1st Division,393 North Shore Drive,Pittsburgh,Pennsylvania,15212,North Shore,6,1,22,1-7,-80.01188743,40.44588858
576,74,2018-03-16T15:12:33,2022-04-06T13:02:48,1st Division,792 West General Robinson Street,Pittsburgh,Pennsylvania,15212,North Shore,6,1,22,1-7,-80.01226,40.44697
578,74,2018-03-16T15:12:33,2022-04-06T02:02:50,1st Division,316 North Shore Drive,Pittsburgh,Pennsylvania,15212,North Shore,6,1,22,1-7,-80.01035,40.4464
579,74,2018-03-16T15:12:33,2022-04-06T12:35:24,3rd Division,4215 Fifth Avenue,Pittsburgh,Pennsylvania,15213,North Oakland,3,8,4,2-7,-79.95471211,40.44459973
580,74,2018-03-16T15:12:33,2022-04-06T01:34:23,4th Division,1828 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,3,4,29,4-12,-79.98751297,40.39628204
581,74,2018-03-16T15:12:33,2022-04-06T01:52:36,1st Division,790-792 West General Robinson Street,Pittsburgh,Pennsylvania,15212,North Shore,6,1,22,1-7,-80.01309,40.44666
582,74,2018-03-16T15:12:33,2022-04-06T10:01:13,4th Division,1601 Brownsville Road,Pittsburgh,Pennsylvania,15210,Carrick,3,4,29,4-12,-79.98898,40.39975
584,74,2018-04-06T10:23:36,2022-04-06T01:37:17,3rd Division,3501 Boulevard of the Allies,Pittsburgh,Pennsylvania,15213,South Oakland,3,3,4,2-11,-79.95630719,40.43503325
585,74,2018-04-06T10:23:36,2022-04-06T01:45:20,3rd Division,3218 Camp Street,Pittsburgh,Pennsylvania,15219,Upper Hill,3,6,5,2-22,-79.95880878,40.45192017
586,74,2018-04-06T10:23:36,2022-04-06T01:34:17,4th Division,2520 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,3,3,16,4-24,-79.96885041,40.42751422
587,74,2018-04-06T10:23:36,2022-04-06T16:35:33,5th Division,1 Bailey Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,3,18,4-5,-80.00527486,40.42709088
588,74,2018-04-06T10:23:36,2022-04-06T01:30:24,5th Division,3145 Banksville Road,Pittsburgh,Pennsylvania,15216,Banksville,5,2,20,4-9,-80.04412,40.39966
589,74,2018-04-06T10:23:36,2022-04-06T01:53:24,4th Division,2338 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,3,3,16,4-24,-79.97111203,40.42814024
590,74,2018-04-06T10:23:36,2022-04-06T13:06:24,3rd Division,2546 Centre Ave,Pittsburgh,Pennsylvania,15219,Terrace Village,3,6,5,2-5,-79.96906117,40.4459366
592,74,2018-04-06T10:23:36,2022-04-06T02:01:24,2nd Division,6566 Forbes Ave,Pittsburgh,Pennsylvania,15217,Point Breeze,3,9,14,2-21,-79.91279793,40.43811224
594,74,2018-04-06T10:23:36,2022-04-06T13:21:35,3rd Division,4618 Baum Boulevard,Pittsburgh,Pennsylvania,15213,North Oakland,3,6,5,2-23,-79.95268286,40.45394424
597,74,2018-04-06T10:23:36,2022-04-06T10:35:20,4th Division,2502 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,3,3,16,4-24,-79.96971978,40.42773508
599,74,2018-04-06T10:23:36,2022-04-06T01:47:21,3rd Division,1817 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98011,40.43848
600,74,2018-04-06T10:23:37,2022-04-06T13:40:48,3rd Division,4208 Centre Ave,Pittsburgh,Pennsylvania,15219,Terrace Village,3,6,5,2-22,-79.95890682,40.44828044
603,74,2018-04-06T10:23:37,2022-04-06T01:38:49,4th Division,1941 S 18th St,Pittsburgh,Pennsylvania,15203,South Side Slopes,3,3,17,4-3,-79.97758312,40.42366806
607,74,2018-04-06T10:23:37,2022-04-06T01:57:21,2nd Division,6012 Centre Ave,Pittsburgh,Pennsylvania,15206,Shadyside,2,8,7,3-11,-79.92444242,40.46006108
608,74,2018-04-06T10:23:37,2022-04-06T13:08:28,3rd Division,612 Watt Street,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.97043262,40.44876222
610,74,2018-04-06T10:23:37,2022-04-05T13:03:33,2nd Division,6001 Penn Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92458781,40.46141994
611,74,2018-04-06T10:23:37,2022-04-06T13:26:19,3rd Division,1940 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-21,-79.92292862,40.43482352
613,74,2018-04-06T10:23:37,2022-04-06T13:18:10,2nd Division,5403 Friendship Avenue,Pittsburgh,Pennsylvania,15206,Bloomfield,2,9,8,3-23,-79.93749452,40.46194704
614,74,2018-04-06T10:23:37,2022-04-06T01:36:26,5th Division,122 Virginia Ave,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.00808901,40.429802
617,74,2018-04-06T10:23:37,2022-04-06T01:43:17,3rd Division,3864 Second Avenue,Pittsburgh,Pennsylvania,15219,South Oakland,3,3,4,2-2,-79.95807,40.43022
618,74,2018-04-06T10:23:37,2022-04-06T01:34:25,3rd Division,5327 Second Avenue,Pittsburgh,Pennsylvania,15207,Hazelwood,3,5,15,2-13,-79.94222,40.40364
619,74,2018-04-06T10:23:37,2022-03-27T13:13:36,3rd Division,5739 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,3,8,14,2-18,-79.92348321,40.43814168
620,74,2018-04-06T10:23:37,2022-04-06T01:49:22,3rd Division,1000 Bryn Mawr Road,Pittsburgh,Pennsylvania,15219,Upper Hill,3,6,5,2-22,-79.95685954,40.45110741
622,74,2018-04-06T10:23:38,2022-04-06T01:55:23,4th Division,5840 Buttermilk Hollow Road,Pittsburgh,Pennsylvania,15207,Lincoln Place,3,5,31,4-20,-79.9081256,40.36464376
628,74,2018-04-06T10:23:38,2022-04-06T01:57:22,2nd Division,4506 Penn Avenue,Pittsburgh,Pennsylvania,15224,Central Lawrenceville,2,7,9,3-6,-79.95217394,40.46626763
629,74,2018-04-06T10:23:38,2022-03-29T01:56:35,3rd Division,1688 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,3,5,14,2-18,-79.92291862,40.43839313
630,74,2018-04-06T10:23:38,2022-04-06T11:50:53,2nd Division,6018 Centre Ave,Pittsburgh,Pennsylvania,15206,Shadyside,2,8,7,3-11,-79.92416988,40.46015245
631,74,2018-04-06T10:23:38,2022-04-06T01:35:23,3rd Division,509 Stevenson Street,Pittsburgh,Pennsylvania,15219,Bluff,3,6,1,2-4,-79.98652124,40.43696491
632,74,2018-04-06T10:23:38,2022-04-06T01:32:25,3rd Division,4376 Murray Ave,Pittsburgh,Pennsylvania,15217,Greenfield,3,5,15,2-12,-79.92840594,40.41980628
634,74,2018-04-06T10:23:38,2022-04-06T01:59:49,5th Division,11 Bailey Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,3,18,4-5,-80.00482518,40.42696208
635,74,2018-04-06T10:23:38,2022-04-06T13:05:46,3rd Division,4910 Second Avenue,Pittsburgh,Pennsylvania,15207,Hazelwood,3,5,15,2-13,-79.94388607,40.40960076
636,74,2018-04-06T10:23:38,2022-04-02T13:00:23,3rd Division,3235 Fifth Avenue,Pittsburgh,Pennsylvania,15213,West Oakland,3,6,4,2-10,-79.96525778,40.43779848
637,74,2018-04-06T10:23:38,2022-04-06T01:33:22,3rd Division,2030 Centre Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.9793,40.44411
644,74,2018-04-06T10:23:39,2022-04-06T01:58:16,3rd Division,2105 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97871133,40.44451366
646,74,2018-04-06T10:23:39,2022-04-06T06:55:20,3rd Division,2316 Webster Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.9752224,40.44842179
647,74,2018-04-06T10:23:39,2022-04-06T13:06:23,3rd Division,1324 Forbes Ave,Pittsburgh,Pennsylvania,15219,Bluff,3,6,1,2-4,-79.98675982,40.43768359
651,74,2018-04-09T10:29:08,2022-04-06T01:31:20,3rd Division,2176 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97634428,40.44524158
652,74,2018-04-09T10:29:08,2022-04-06T13:01:26,1st Division,3919 Perrysville Ave,Pittsburgh,Pennsylvania,15214,Perry North,1,1,26,1-15,-80.01878,40.49035
653,74,2018-04-09T10:29:08,2022-04-06T01:38:18,1st Division,4025 Perrysville Ave,Pittsburgh,Pennsylvania,15214,Perry North,1,1,26,1-15,-80.02038684,40.49140979
654,74,2018-04-09T10:29:08,2022-04-06T13:11:25,1st Division,4061 Perrysville Ave,Pittsburgh,Pennsylvania,15214,Perry North,1,1,26,1-15,-80.02171746,40.49255899
655,74,2018-04-09T10:29:08,2022-04-06T01:43:24,3rd Division,2200 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97607744,40.44522341
656,74,2018-04-09T10:29:08,2022-03-22T01:38:20,4th Division,710 E Warrington Ave,Pittsburgh,Pennsylvania,15210,Allentown,5,3,18,4-21,-79.99519682,40.42173451
657,74,2018-04-09T10:29:08,2022-04-06T01:38:42,1st Division,1901 Brighton Rd,Pittsburgh,Pennsylvania,15212,California-Kirkbride,1,6,25,1-9,-80.01829589,40.46034448
658,74,2018-04-09T10:29:08,2022-04-06T14:50:37,3rd Division,5864 Forbes Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-18,-79.92043589,40.43800658
659,74,2018-04-09T10:29:08,2022-04-06T01:58:23,3rd Division,2297 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.9741214,40.44513438
660,74,2018-04-09T10:29:08,2022-04-06T01:38:22,5th Division,3272 Surban Street,Pittsburgh,Pennsylvania,15204,Sheraden,5,2,20,1-16,-80.05983,40.45853
661,74,2018-04-09T10:29:08,2022-04-06T01:53:35,5th Division,1218 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-1,-80.01880265,40.43814901
662,74,2018-04-09T10:29:08,2022-04-06T01:36:24,5th Division,501 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.01178487,40.43489489
663,74,2018-04-09T10:29:08,2022-04-06T01:54:24,5th Division,515 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-27,-80.01197854,40.43506106
664,74,2018-04-09T10:29:08,2022-04-06T01:39:23,4th Division,12 East Meyers Street,Pittsburgh,Pennsylvania,15210,Carrick,3,4,29,4-12,-79.9884607,40.40000092
665,74,2018-04-09T10:29:08,2022-04-06T01:49:21,2nd Division,7147 Hamilton Avenue,Pittsburgh,Pennsylvania,15208,Homewood South,2,9,13,3-17,-79.8981642,40.45483969
667,74,2018-04-18T14:06:25,2022-04-04T01:54:22,3rd Division,3219 Terrace Street,Pittsburgh,Pennsylvania,15213,West Oakland,3,6,4,2-10,-79.96497964,40.44047048
668,74,2018-04-09T10:29:08,2022-04-06T02:01:23,2nd Division,6210 Penn Avenue,Pittsburgh,Pennsylvania,15206,Shadyside,2,8,7,3-8,-79.92271782,40.46056132
670,74,2018-04-09T10:29:08,2022-04-06T01:49:26,3rd Division,1605 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98492909,40.44156331
672,74,2018-04-09T10:29:09,2022-04-06T01:53:07,4th Division,23 Bedford Square,Pittsburgh,Pennsylvania,15203,South Side Flats,3,3,17,4-24,-79.98663561,40.42948233
674,74,2018-04-09T10:29:09,2022-04-06T15:35:20,3rd Division,4944 Second Avenue,Pittsburgh,Pennsylvania,15207,Hazelwood,3,5,15,2-13,-79.94380373,40.40868681
676,74,2018-04-09T10:29:09,2022-04-06T01:31:21,2nd Division,6112 Penn Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,8,3-8,-79.92314903,40.46073394
677,74,2018-04-09T10:29:09,2022-04-06T02:04:33,5th Division,1115 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Mount Washington,5,2,19,4-1,-80.01801173,40.43761722
678,74,2018-04-09T10:29:09,2022-04-06T01:41:22,2nd Division,6007 Centre Ave,Pittsburgh,Pennsylvania,15206,Shadyside,2,8,7,3-11,-79.92491564,40.45990604
679,74,2018-04-09T10:29:09,2022-04-06T13:36:02,1st Division,2703 Penn Avenue,Pittsburgh,Pennsylvania,15222,Strip District,6,7,6,2-25,-79.97701832,40.45599178
680,74,2018-04-09T10:29:09,2022-03-22T08:35:19,3rd Division,4912 Glenwood Avenue,Pittsburgh,Pennsylvania,15207,Hazelwood,3,5,15,2-13,-79.94075313,40.41090494
681,74,2018-04-09T10:29:09,2022-04-06T01:52:21,3rd Division,3501 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95931797,40.43982392
682,74,2018-04-09T10:29:09,2022-04-06T01:47:25,3rd Division,221 Atwood St,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95680563,40.44059522
683,74,2018-04-09T10:29:09,2022-04-06T01:51:29,2nd Division,6325 Penn Avenue,Pittsburgh,Pennsylvania,15206,Shadyside,2,8,7,3-13,-79.92008958,40.45919966
684,74,2018-04-09T10:29:09,2022-01-22T01:33:32,4th Division,5209 Interboro Avenue,Pittsburgh,Pennsylvania,15207,Lincoln Place,3,5,31,4-20,-79.91304038,40.36993429
687,74,2018-04-09T10:29:09,2022-04-06T01:53:21,3rd Division,3601 Fifth Avenue,Pittsburgh,Pennsylvania,15213,West Oakland,3,8,4,2-14,-79.9593646,40.44122713
688,74,2018-04-09T10:29:09,2022-04-06T01:43:30,2nd Division,6001 Penn Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92466355,40.46145906
690,74,2018-04-09T10:29:09,2022-04-06T14:35:31,3rd Division,4515 Forbes Ave,Pittsburgh,Pennsylvania,15213,North Oakland,3,8,4,2-9,-79.95003399,40.44418561
691,74,2018-04-09T10:29:09,2022-04-06T01:45:23,3rd Division,402 Kirkpatrick Street,Pittsburgh,Pennsylvania,15213,Terrace Village,3,6,5,2-1,-79.97485359,40.44354374
693,74,2018-04-09T10:29:09,2022-04-05T13:27:07,3rd Division,Zulema Street,Pittsburgh,Pennsylvania,15213,South Oakland,3,3,4,2-14,-79.95846969,40.43598884
694,74,2018-04-09T10:29:10,2022-04-06T13:02:24,3rd Division,3301 Milwaukee Street,Pittsburgh,Pennsylvania,15219,Upper Hill,3,6,5,2-5,-79.96426284,40.45240258
695,74,2018-04-09T10:29:10,2022-03-26T01:52:25,3rd Division,1700 Murray Ave,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-18,-79.92304914,40.43787358
696,74,2018-04-09T10:29:10,2022-04-06T02:00:25,3rd Division,2507 Centre Ave,Pittsburgh,Pennsylvania,15219,Terrace Village,3,6,5,2-5,-79.97070408,40.4453868
697,74,2018-04-09T10:29:10,2022-04-06T01:37:26,4th Division,802 Brookline Boulevard,Pittsburgh,Pennsylvania,15226,Brookline,5,4,19,4-26,-80.0198049,40.39370972
698,74,2018-04-09T10:29:10,2022-04-06T02:00:26,3rd Division,2329 Beechwood Boulevard,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,14,2-21,-79.91472773,40.43325793
699,74,2018-04-09T10:29:10,2022-04-06T01:32:23,3rd Division,1522 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Bluff,3,6,1,2-4,-79.98423284,40.4384626
700,74,2018-04-09T10:29:10,2022-04-06T01:58:22,3rd Division,7602 Forbes Ave,Pittsburgh,Pennsylvania,15221,Regent Square,3,5,14,3-14,-79.89784022,40.43956473
701,74,2018-04-09T10:29:10,2022-04-06T01:55:21,3rd Division,4630 Centre Ave,Pittsburgh,Pennsylvania,15213,North Oakland,3,6,5,2-23,-79.95096517,40.45231259
702,74,2018-04-09T10:29:10,2021-12-11T00:25:25,3rd Division,3714 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95708547,40.441422
703,74,2018-04-09T10:29:10,2022-04-06T13:10:57,4th Division,2343 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,3,4,29,4-12,-79.98459822,40.3881281
704,74,2018-04-09T10:29:10,2022-03-22T01:48:22,3rd Division,1846 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Bluff,3,6,1,2-1,-79.97955247,40.43826186
706,74,2018-04-09T10:29:10,2022-04-06T14:40:23,3rd Division,420 South Craig Street,Pittsburgh,Pennsylvania,15213,North Oakland,3,8,4,2-9,-79.94875355,40.44453322
707,74,2018-04-09T10:29:10,2022-04-06T01:43:26,2nd Division,512 North Braddock Avenue,Pittsburgh,Pennsylvania,15208,Homewood South,2,9,13,3-17,-79.89213201,40.45138869
708,74,2018-04-09T10:29:10,2022-04-05T01:40:19,3rd Division,745 South Braddock Avenue,Pittsburgh,Pennsylvania,15221,Regent Square,3,5,14,2-16,-79.89654546,40.43695017
710,74,2018-04-09T10:29:10,2022-04-06T02:00:23,4th Division,1224 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,3,3,17,4-24,-79.98538993,40.42874525
711,74,2018-04-09T10:29:10,2022-04-06T01:42:23,3rd Division,3300 Webster Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.96496977,40.45277184
713,74,2018-04-09T10:29:11,2022-04-06T13:35:21,3rd Division,3348 Beechwood Boulevard,Pittsburgh,Pennsylvania,15217,Squirrel Hill South,3,5,15,2-12,-79.92632219,40.41906475
714,74,2018-04-09T10:29:11,2022-04-06T13:00:22,3rd Division,3805 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,8,4,2-14,-79.95658402,40.44192108
715,74,2018-04-09T10:29:11,2022-04-06T01:44:17,3rd Division,712 Adelaide Street,Pittsburgh,Pennsylvania,15219,Upper Hill,3,6,5,2-22,-79.96067079,40.45467415
716,74,2018-04-09T10:29:11,2022-04-06T06:35:18,3rd Division,3503 Beechwood Boulevard,Pittsburgh,Pennsylvania,15217,Greenfield,3,5,15,2-15,-79.92769013,40.42295371
717,74,2018-04-09T10:29:11,2022-04-06T01:48:23,3rd Division,2201 Wylie Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-1,-79.97675989,40.44603022
719,74,2018-04-09T10:29:11,2022-04-06T01:40:23,3rd Division,2503 Centre Ave,Pittsburgh,Pennsylvania,15219,Middle Hill,3,6,5,2-5,-79.97039464,40.44562874
720,74,2018-04-09T10:29:11,2022-04-06T13:32:00,3rd Division,1688 Murray Avenue,Pittsburgh,Pennsylvania,15217,Squirrel Hill North,3,5,14,2-18,-79.92287,40.43839
722,74,2018-04-09T10:29:11,2022-04-06T01:48:15,3rd Division,2606 Centre Ave,Pittsburgh,Pennsylvania,15219,Terrace Village,3,6,5,2-5,-79.9682595,40.44643636
